order_book_id,abbrev_symbol,board_type,de_listed_date,exchange,industry_code,industry_name,listed_date,round_lot,sector_code,sector_code_name,special_type,status,symbol,type
600759.XSHG,ZJYQ,MainBoard,0000-00-00,XSHG,B07,石油和天然气开采业,1996-10-08,100.0,Energy,能源,Normal,Active,洲际油气,CS
600760.XSHG,ZHSF,MainBoard,0000-00-00,XSHG,C37,铁路、船舶、航空航天和其他运输设备制造业,1996-10-11,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,中航沈飞,CS
600761.XSHG,AHHL,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,1996-10-09,100.0,Industrials,工业,Normal,Active,安徽合力,CS
600763.XSHG,TCYL,MainBoard,0000-00-00,XSHG,Q83,卫生,1996-10-30,100.0,HealthCare,医疗保健,Normal,Active,通策医疗,CS
600764.XSHG,ZGHF,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,1996-11-04,100.0,InformationTechnology,信息技术,Normal,Active,中国海防,CS
600765.XSHG,ZHZJ,MainBoard,0000-00-00,XSHG,C34,通用设备制造业,1996-11-06,100.0,Industrials,工业,Normal,Active,中航重机,CS
600766.XSHG,YCHJ,MainBoard,0000-00-00,XSHG,B09,有色金属矿采选业,1996-10-28,100.0,Materials,原材料,Normal,Active,园城黄金,CS
600767.XSHG,STYS,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,1996-11-15,100.0,HealthCare,医疗保健,ST,Active,ST运盛,CS
600768.XSHG,NBFB,MainBoard,0000-00-00,XSHG,C32,有色金属冶炼和压延加工业,1996-11-11,100.0,Materials,原材料,Normal,Active,宁波富邦,CS
600769.XSHG,XLDY,MainBoard,0000-00-00,XSHG,E48,土木工程建筑业,1996-11-01,100.0,Industrials,工业,Normal,Active,祥龙电业,CS
600770.XSHG,ZYGF,MainBoard,0000-00-00,XSHG,S90,综合,1996-11-20,100.0,Industrials,工业,Normal,Active,综艺股份,CS
600771.XSHG,GYY,MainBoard,0000-00-00,XSHG,C27,医药制造业,1996-11-05,100.0,HealthCare,医疗保健,Normal,Active,广誉远,CS
600773.XSHG,XZCT,MainBoard,0000-00-00,XSHG,K70,房地产业,1996-11-08,100.0,Financials,金融,Normal,Active,西藏城投,CS
600774.XSHG,HSJT,MainBoard,0000-00-00,XSHG,F52,零售业,1996-11-08,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,汉商集团,CS
600775.XSHG,NJXM,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,1996-11-18,100.0,InformationTechnology,信息技术,Normal,Active,南京熊猫,CS
600776.XSHG,DFTX,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,1996-11-26,100.0,InformationTechnology,信息技术,Normal,Active,东方通信,CS
600777.XSHG,XCNY,MainBoard,0000-00-00,XSHG,S90,综合,1996-11-21,100.0,Energy,能源,Normal,Active,新潮能源,CS
600778.XSHG,YHJT,MainBoard,0000-00-00,XSHG,F52,零售业,1996-12-03,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,友好集团,CS
600779.XSHG,SJF,MainBoard,0000-00-00,XSHG,C15,酒、饮料和精制茶制造业,1996-12-06,100.0,ConsumerStaples,必需消费品,Normal,Active,水井坊,CS
600780.XSHG,TBNY,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,1996-12-05,100.0,Utilities,公用事业,Normal,Active,通宝能源,CS
600781.XSHG,FRYY,MainBoard,0000-00-00,XSHG,C27,医药制造业,1996-12-18,100.0,HealthCare,医疗保健,Normal,Active,辅仁药业,CS
600782.XSHG,XGGF,MainBoard,0000-00-00,XSHG,C31,黑色金属冶炼及压延加工业,1996-12-25,100.0,Materials,原材料,Normal,Active,新钢股份,CS
600783.XSHG,LXCT,MainBoard,0000-00-00,XSHG,S90,综合,1996-12-25,100.0,Industrials,工业,Normal,Active,鲁信创投,CS
600784.XSHG,LYTZ,MainBoard,0000-00-00,XSHG,S90,综合,1996-12-25,100.0,Industrials,工业,Normal,Active,鲁银投资,CS
600785.XSHG,XHBH,MainBoard,0000-00-00,XSHG,F52,零售业,1997-01-08,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,新华百货,CS
600787.XSHG,ZCGF,MainBoard,0000-00-00,XSHG,G59,仓储业,1997-01-21,100.0,Industrials,工业,Normal,Active,中储股份,CS
600789.XSHG,LKYY,MainBoard,0000-00-00,XSHG,C27,医药制造业,1997-02-26,100.0,HealthCare,医疗保健,Normal,Active,鲁抗医药,CS
600790.XSHG,QFC,MainBoard,0000-00-00,XSHG,L72,商务服务业,1997-02-28,100.0,Financials,金融,Normal,Active,轻纺城,CS
600791.XSHG,JNZY,MainBoard,0000-00-00,XSHG,K70,房地产业,1997-01-30,100.0,Financials,金融,Normal,Active,京能置业,CS
600792.XSHG,YMNY,MainBoard,0000-00-00,XSHG,C25,石油加工、炼焦及核燃料加工业,1997-01-23,100.0,Energy,能源,Normal,Active,云煤能源,CS
600793.XSHG,YBZY,MainBoard,0000-00-00,XSHG,C22,造纸及纸制品业,1997-02-20,100.0,Materials,原材料,Normal,Active,宜宾纸业,CS
600794.XSHG,BSKJ,MainBoard,0000-00-00,XSHG,G59,仓储业,1997-03-06,100.0,Industrials,工业,Normal,Active,保税科技,CS
600795.XSHG,GDDL,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,1997-03-18,100.0,Utilities,公用事业,Normal,Active,国电电力,CS
600796.XSHG,QJSH,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,1997-04-08,100.0,Materials,原材料,Normal,Active,钱江生化,CS
600797.XSHG,ZDWX,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,1997-04-18,100.0,InformationTechnology,信息技术,Normal,Active,浙大网新,CS
600798.XSHG,NBHY,MainBoard,0000-00-00,XSHG,G55,水上运输业,1997-04-23,100.0,Industrials,工业,Normal,Active,宁波海运,CS
600800.XSHG,TJCK,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,1993-12-06,100.0,InformationTechnology,信息技术,Normal,Active,天津磁卡,CS
600801.XSHG,HXSN,MainBoard,0000-00-00,XSHG,C30,非金属矿物制品业,1994-01-03,100.0,Materials,原材料,Normal,Active,华新水泥,CS
600802.XSHG,FJSN,MainBoard,0000-00-00,XSHG,C30,非金属矿物制品业,1994-01-03,100.0,Materials,原材料,Normal,Active,福建水泥,CS
600803.XSHG,XAGF,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,1994-01-03,100.0,Materials,原材料,Normal,Active,新奥股份,CS
600804.XSHG,PBS,MainBoard,0000-00-00,XSHG,I64,互联网和相关服务,1994-01-03,100.0,InformationTechnology,信息技术,Normal,Active,鹏博士,CS
600805.XSHG,YDTZ,MainBoard,0000-00-00,XSHG,S90,综合,1994-01-03,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,悦达投资,CS
600807.XSHG,TYGF,MainBoard,0000-00-00,XSHG,K70,房地产业,1994-01-03,100.0,Financials,金融,Normal,Active,天业股份,CS
600808.XSHG,MGGF,MainBoard,0000-00-00,XSHG,C31,黑色金属冶炼及压延加工业,1994-01-06,100.0,Materials,原材料,Normal,Active,马钢股份,CS
600809.XSHG,SXFJ,MainBoard,0000-00-00,XSHG,C15,酒、饮料和精制茶制造业,1994-01-06,100.0,ConsumerStaples,必需消费品,Normal,Active,山西汾酒,CS
600810.XSHG,SMGF,MainBoard,0000-00-00,XSHG,C28,化学纤维制造业,1994-01-06,100.0,Materials,原材料,Normal,Active,神马股份,CS
600811.XSHG,DFJT,MainBoard,0000-00-00,XSHG,F51,批发业,1994-01-06,100.0,Industrials,工业,Normal,Active,东方集团,CS
600812.XSHG,HBZY,MainBoard,0000-00-00,XSHG,C27,医药制造业,1994-01-14,100.0,HealthCare,医疗保健,Normal,Active,华北制药,CS
600814.XSHG,HZJB,MainBoard,0000-00-00,XSHG,F52,零售业,1994-01-14,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,杭州解百,CS
600815.XSHG,STXG,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,1994-01-28,100.0,Industrials,工业,StarST,Active,*ST厦工,CS
600816.XSHG,AXXT,MainBoard,0000-00-00,XSHG,J69,其他金融业,1994-01-28,100.0,Financials,金融,Normal,Active,安信信托,CS
600817.XSHG,STHS,MainBoard,0000-00-00,XSHG,K70,房地产业,1994-01-28,100.0,Financials,金融,StarST,Active,*ST宏盛,CS
600818.XSHG,ZLGF,MainBoard,0000-00-00,XSHG,C37,铁路、船舶、航空航天和其他运输设备制造业,1994-01-28,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,中路股份,CS
600819.XSHG,YPBL,MainBoard,0000-00-00,XSHG,C30,非金属矿物制品业,1994-01-28,100.0,Materials,原材料,Normal,Active,耀皮玻璃,CS
600820.XSHG,SDGF,MainBoard,0000-00-00,XSHG,E48,土木工程建筑业,1994-01-28,100.0,Industrials,工业,Normal,Active,隧道股份,CS
600821.XSHG,JQY,MainBoard,0000-00-00,XSHG,F52,零售业,1994-01-28,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,津劝业,CS
600822.XSHG,SHWM,MainBoard,0000-00-00,XSHG,F51,批发业,1994-02-04,100.0,Industrials,工业,Normal,Active,上海物贸,CS
600823.XSHG,SMGF,MainBoard,0000-00-00,XSHG,K70,房地产业,1994-02-04,100.0,Financials,金融,Normal,Active,世茂股份,CS
600824.XSHG,YMJT,MainBoard,0000-00-00,XSHG,F52,零售业,1994-02-04,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,益民集团,CS
600825.XSHG,XHCM,MainBoard,0000-00-00,XSHG,R85,新闻和出版业,1994-02-04,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,新华传媒,CS
600826.XSHG,LSGF,MainBoard,0000-00-00,XSHG,F51,批发业,1994-02-04,100.0,Industrials,工业,Normal,Active,兰生股份,CS
600827.XSHG,BLGF,MainBoard,0000-00-00,XSHG,F52,零售业,1994-02-04,100.0,ConsumerStaples,必需消费品,Normal,Active,百联股份,CS
600828.XSHG,MYSY,MainBoard,0000-00-00,XSHG,F52,零售业,1994-02-24,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,茂业商业,CS
600829.XSHG,RMTT,MainBoard,0000-00-00,XSHG,F51,批发业,1994-02-24,100.0,ConsumerStaples,必需消费品,Normal,Active,人民同泰,CS
600830.XSHG,XYRT,MainBoard,0000-00-00,XSHG,L71,租赁业,1994-02-24,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,香溢融通,CS
600831.XSHG,GDWL,MainBoard,0000-00-00,XSHG,I63,电信、广播电视和卫星传输服务,1994-02-24,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,广电网络,CS
600833.XSHG,DYYY,MainBoard,0000-00-00,XSHG,F52,零售业,1994-02-24,100.0,ConsumerStaples,必需消费品,Other,Active,第一医药,CS
600834.XSHG,STDT,MainBoard,0000-00-00,XSHG,G54,道路运输业,1994-02-24,100.0,Industrials,工业,Normal,Active,申通地铁,CS
600835.XSHG,SHJD,MainBoard,0000-00-00,XSHG,C34,通用设备制造业,1994-02-24,100.0,Industrials,工业,Normal,Active,上海机电,CS
600836.XSHG,JLSY,MainBoard,0000-00-00,XSHG,C23,印刷和记录媒介复制业,1994-02-24,100.0,Industrials,工业,Normal,Active,界龙实业,CS
600837.XSHG,HTZQ,MainBoard,0000-00-00,XSHG,J67,资本市场服务,1994-02-24,100.0,Financials,金融,Other,Active,海通证券,CS
600838.XSHG,SHJB,MainBoard,0000-00-00,XSHG,F52,零售业,1994-02-24,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,上海九百,CS
600839.XSHG,SCCH,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,1994-03-11,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,四川长虹,CS
600841.XSHG,SCGF,MainBoard,0000-00-00,XSHG,C34,通用设备制造业,1994-03-11,100.0,Industrials,工业,Normal,Active,上柴股份,CS
600843.XSHG,SGSB,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,1994-03-11,100.0,Industrials,工业,Normal,Active,上工申贝,CS
600844.XSHG,DHKJ,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,1994-03-11,100.0,Materials,原材料,Normal,Active,丹化科技,CS
600845.XSHG,BXRJ,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,1994-03-11,100.0,InformationTechnology,信息技术,Other,Active,宝信软件,CS
600846.XSHG,TJKJ,MainBoard,0000-00-00,XSHG,E48,土木工程建筑业,1994-03-11,100.0,Industrials,工业,Normal,Active,同济科技,CS
600847.XSHG,STWL,MainBoard,0000-00-00,XSHG,C38,电气机械和器材制造业,1994-03-24,100.0,Industrials,工业,StarST,Active,*ST万里,CS
600848.XSHG,SHLG,MainBoard,0000-00-00,XSHG,K70,房地产业,1994-03-24,100.0,Financials,金融,Normal,Active,上海临港,CS
600850.XSHG,HDDN,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,1994-03-24,100.0,InformationTechnology,信息技术,Normal,Active,华东电脑,CS
600851.XSHG,HXGF,MainBoard,0000-00-00,XSHG,C27,医药制造业,1994-04-04,100.0,HealthCare,医疗保健,Normal,Active,海欣股份,CS
600853.XSHG,LJGF,MainBoard,0000-00-00,XSHG,E48,土木工程建筑业,1994-04-04,100.0,Industrials,工业,Normal,Active,龙建股份,CS
600854.XSHG,CLGF,MainBoard,0000-00-00,XSHG,C38,电气机械和器材制造业,1994-04-25,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,春兰股份,CS
600855.XSHG,HTCF,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,1994-04-25,100.0,Industrials,工业,Other,Active,航天长峰,CS
600856.XSHG,ZTNY,MainBoard,0000-00-00,XSHG,D45,燃气生产和供应业,1994-04-25,100.0,Utilities,公用事业,Normal,Active,中天能源,CS
600857.XSHG,NBZB,MainBoard,0000-00-00,XSHG,F52,零售业,1994-04-25,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,宁波中百,CS
600858.XSHG,YZGF,MainBoard,0000-00-00,XSHG,F52,零售业,1994-05-06,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,银座股份,CS
600859.XSHG,WFJ,MainBoard,0000-00-00,XSHG,F52,零售业,1994-05-06,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,王府井,CS
600860.XSHG,JCGF,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,1994-05-06,100.0,Materials,原材料,Normal,Active,京城股份,CS
600861.XSHG,BJCX,MainBoard,0000-00-00,XSHG,F52,零售业,1994-05-20,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,北京城乡,CS
600862.XSHG,ZHGK,MainBoard,0000-00-00,XSHG,C37,铁路、船舶、航空航天和其他运输设备制造业,1994-05-20,100.0,Industrials,工业,Normal,Active,中航高科,CS
600863.XSHG,NMHD,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,1994-05-20,100.0,Utilities,公用事业,Normal,Active,内蒙华电,CS
600864.XSHG,HTGF,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,1994-08-09,100.0,Utilities,公用事业,Normal,Active,哈投股份,CS
600865.XSHG,BDJT,MainBoard,0000-00-00,XSHG,F52,零售业,1994-08-09,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,百大集团,CS
600866.XSHG,XHKJ,MainBoard,0000-00-00,XSHG,C14,食品制造业,1994-08-18,100.0,ConsumerStaples,必需消费品,Normal,Active,星湖科技,CS
600867.XSHG,THDB,MainBoard,0000-00-00,XSHG,C27,医药制造业,1994-08-24,100.0,HealthCare,医疗保健,Normal,Active,通化东宝,CS
600868.XSHG,MYJX,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,1994-09-12,100.0,Utilities,公用事业,Normal,Active,梅雁吉祥,CS
600869.XSHG,ZHNY,MainBoard,0000-00-00,XSHG,C38,电气机械和器材制造业,1995-02-06,100.0,Industrials,工业,Normal,Active,智慧能源,CS
600870.XSHG,XHDZ,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,1995-02-28,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,厦华电子,CS
600871.XSHG,*STYF,MainBoard,0000-00-00,XSHG,B11,开采辅助活动,1995-04-11,100.0,Energy,能源,StarST,Active,*ST油服,CS
600872.XSHG,ZJGX,MainBoard,0000-00-00,XSHG,C14,食品制造业,1995-01-24,100.0,ConsumerStaples,必需消费品,Normal,Active,中炬高新,CS
600873.XSHG,MHSW,MainBoard,0000-00-00,XSHG,C14,食品制造业,1995-02-17,100.0,ConsumerStaples,必需消费品,Normal,Active,梅花生物,CS
600874.XSHG,CYHB,MainBoard,0000-00-00,XSHG,D46,水的生产和供应业,1995-06-30,100.0,Utilities,公用事业,Normal,Active,创业环保,CS
600875.XSHG,DFDQ,MainBoard,0000-00-00,XSHG,C34,通用设备制造业,1995-10-10,100.0,Industrials,工业,Normal,Active,东方电气,CS
600876.XSHG,LYBL,MainBoard,0000-00-00,XSHG,C30,非金属矿物制品业,1995-10-31,100.0,InformationTechnology,信息技术,Normal,Active,洛阳玻璃,CS
600877.XSHG,STJL,MainBoard,0000-00-00,XSHG,C37,铁路、船舶、航空航天和其他运输设备制造业,1995-10-13,100.0,ConsumerDiscretionary,非必须消费品,ST,Active,ST嘉陵,CS
600879.XSHG,HTDZ,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,1995-11-15,100.0,Industrials,工业,Normal,Active,航天电子,CS
600880.XSHG,BRCB,MainBoard,0000-00-00,XSHG,R85,新闻和出版业,1995-11-15,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,博瑞传播,CS
600881.XSHG,YTJT,MainBoard,0000-00-00,XSHG,C30,非金属矿物制品业,1995-11-15,100.0,Materials,原材料,Normal,Active,亚泰集团,CS
600882.XSHG,GZGF,MainBoard,0000-00-00,XSHG,C14,食品制造业,1995-12-06,100.0,ConsumerStaples,必需消费品,Normal,Active,广泽股份,CS
600883.XSHG,BWKJ,MainBoard,0000-00-00,XSHG,C30,非金属矿物制品业,1995-12-08,100.0,Materials,原材料,Normal,Active,博闻科技,CS
600884.XSHG,SSGF,MainBoard,0000-00-00,XSHG,C38,电气机械和器材制造业,1996-01-30,100.0,InformationTechnology,信息技术,Normal,Active,杉杉股份,CS
600885.XSHG,HFGF,MainBoard,0000-00-00,XSHG,C38,电气机械和器材制造业,1996-02-05,100.0,Industrials,工业,Normal,Active,宏发股份,CS
600886.XSHG,GTDL,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,1996-01-18,100.0,Utilities,公用事业,Normal,Active,国投电力,CS
600887.XSHG,YLGF,MainBoard,0000-00-00,XSHG,C14,食品制造业,1996-03-12,100.0,ConsumerStaples,必需消费品,Normal,Active,伊利股份,CS
600888.XSHG,XJZH,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,1996-02-15,100.0,InformationTechnology,信息技术,Normal,Active,新疆众和,CS
600889.XSHG,NJHX,MainBoard,0000-00-00,XSHG,C28,化学纤维制造业,1996-03-08,100.0,Materials,原材料,Normal,Active,南京化纤,CS
600890.XSHG,ZFGF,MainBoard,0000-00-00,XSHG,K70,房地产业,1996-03-18,100.0,Financials,金融,Normal,Active,中房股份,CS
600891.XSHG,QLJT,MainBoard,0000-00-00,XSHG,C41,其他制造业,1996-03-25,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,秋林集团,CS
600892.XSHG,DSWH,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,1996-03-15,100.0,InformationTechnology,信息技术,Normal,Active,大晟文化,CS
600893.XSHG,HFDL,MainBoard,0000-00-00,XSHG,C37,铁路、船舶、航空航天和其他运输设备制造业,1996-04-08,100.0,Industrials,工业,Normal,Active,航发动力,CS
600894.XSHG,GRGF,MainBoard,0000-00-00,XSHG,C34,通用设备制造业,1996-03-28,100.0,Industrials,工业,Normal,Active,广日股份,CS
600895.XSHG,ZJGK,MainBoard,0000-00-00,XSHG,S90,综合,1996-04-22,100.0,Industrials,工业,Normal,Active,张江高科,CS
600896.XSHG,LHTZ,MainBoard,0000-00-00,XSHG,Q83,卫生,1996-05-03,100.0,HealthCare,医疗保健,Normal,Active,览海投资,CS
600897.XSHG,XMKG,MainBoard,0000-00-00,XSHG,G56,航空运输业,1996-05-31,100.0,Industrials,工业,Normal,Active,厦门空港,CS
600898.XSHG,GMTX,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,1996-04-18,100.0,InformationTechnology,信息技术,Normal,Active,国美通讯,CS
600900.XSHG,CJDL,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,2003-11-18,100.0,Utilities,公用事业,Normal,Active,长江电力,CS
600901.XSHG,JSZL,MainBoard,0000-00-00,XSHG,L71,租赁业,2018-03-01,100.0,Financials,金融,Normal,Active,江苏租赁,CS
600903.XSHG,GZRQ,MainBoard,0000-00-00,XSHG,D45,燃气生产和供应业,2017-11-07,100.0,Utilities,公用事业,Normal,Active,贵州燃气,CS
600908.XSHG,WXYH,MainBoard,0000-00-00,XSHG,J66,货币金融服务,2016-09-23,100.0,Financials,金融,Normal,Active,无锡银行,CS
600909.XSHG,HAZQ,MainBoard,0000-00-00,XSHG,J67,资本市场服务,2016-12-06,100.0,Financials,金融,Normal,Active,华安证券,CS
600917.XSHG,CQRQ,MainBoard,0000-00-00,XSHG,D45,燃气生产和供应业,2014-09-30,100.0,Utilities,公用事业,Normal,Active,重庆燃气,CS
600919.XSHG,JSYH,MainBoard,0000-00-00,XSHG,J66,货币金融服务,2016-08-02,100.0,Financials,金融,Normal,Active,江苏银行,CS
600926.XSHG,HZYH,MainBoard,0000-00-00,XSHG,J66,货币金融服务,2016-10-27,100.0,Financials,金融,Normal,Active,杭州银行,CS
600929.XSHG,HNYY,MainBoard,0000-00-00,XSHG,C14,食品制造业,2018-03-26,100.0,Materials,原材料,Normal,Active,湖南盐业,CS
600933.XSHG,AKD,MainBoard,0000-00-00,XSHG,C36,汽车制造业,2017-11-17,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,爱柯迪,CS
600936.XSHG,GXGD,MainBoard,0000-00-00,XSHG,I63,电信、广播电视和卫星传输服务,2016-08-15,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,广西广电,CS
600939.XSHG,CQJG,MainBoard,0000-00-00,XSHG,E47,房屋建筑业,2017-02-21,100.0,Industrials,工业,Normal,Active,重庆建工,CS
600958.XSHG,DFZQ,MainBoard,0000-00-00,XSHG,J67,资本市场服务,2015-03-23,100.0,Financials,金融,Normal,Active,东方证券,CS
600959.XSHG,JSYX,MainBoard,0000-00-00,XSHG,I63,电信、广播电视和卫星传输服务,2015-04-28,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,江苏有线,CS
600960.XSHG,BHHS,MainBoard,0000-00-00,XSHG,C36,汽车制造业,2004-04-07,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,渤海活塞,CS
600961.XSHG,ZYJT,MainBoard,0000-00-00,XSHG,C32,有色金属冶炼和压延加工业,2004-08-30,100.0,Materials,原材料,Normal,Active,株冶集团,CS
600962.XSHG,GTZL,MainBoard,0000-00-00,XSHG,C15,酒、饮料和精制茶制造业,2004-06-22,100.0,ConsumerStaples,必需消费品,Normal,Active,国投中鲁,CS
600963.XSHG,YYLZ,MainBoard,0000-00-00,XSHG,C22,造纸及纸制品业,2004-05-25,100.0,Materials,原材料,Normal,Active,岳阳林纸,CS
600965.XSHG,FCGF,MainBoard,0000-00-00,XSHG,A03,畜牧业,2004-07-13,100.0,ConsumerStaples,必需消费品,Normal,Active,福成股份,CS
600966.XSHG,BHZY,MainBoard,0000-00-00,XSHG,C22,造纸及纸制品业,2004-06-08,100.0,Materials,原材料,Normal,Active,博汇纸业,CS
600967.XSHG,NMYJ,MainBoard,0000-00-00,XSHG,C37,铁路、船舶、航空航天和其他运输设备制造业,2004-05-18,100.0,Industrials,工业,Normal,Active,内蒙一机,CS
600969.XSHG,CDGJ,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,2004-04-08,100.0,Utilities,公用事业,Normal,Active,郴电国际,CS
600970.XSHG,ZCGJ,MainBoard,0000-00-00,XSHG,E48,土木工程建筑业,2005-04-12,100.0,Industrials,工业,Normal,Active,中材国际,CS
600971.XSHG,HYMD,MainBoard,0000-00-00,XSHG,B06,煤炭开采和洗选业,2004-08-17,100.0,Energy,能源,Normal,Active,恒源煤电,CS
600973.XSHG,BSGF,MainBoard,0000-00-00,XSHG,C38,电气机械和器材制造业,2004-08-02,100.0,Industrials,工业,Normal,Active,宝胜股份,CS
600975.XSHG,XWF,MainBoard,0000-00-00,XSHG,A03,畜牧业,2004-06-09,100.0,ConsumerStaples,必需消费品,Normal,Active,新五丰,CS
600976.XSHG,JMJT,MainBoard,0000-00-00,XSHG,F52,零售业,2004-04-19,100.0,ConsumerStaples,必需消费品,Normal,Active,健民集团,CS
600977.XSHG,ZGDY,MainBoard,0000-00-00,XSHG,R86,广播、电视、电影和影视录音制作业,2016-08-09,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,中国电影,CS
600978.XSHG,YHSH,MainBoard,0000-00-00,XSHG,C21,家具制造业,2004-08-24,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,宜华生活,CS
600979.XSHG,GAAZ,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,2004-09-06,100.0,Utilities,公用事业,Normal,Active,广安爱众,CS
600980.XSHG,BKKJ,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,2004-05-12,100.0,Industrials,工业,Normal,Active,北矿科技,CS
600981.XSHG,HHJT,MainBoard,0000-00-00,XSHG,F51,批发业,2004-06-30,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,汇鸿集团,CS
600982.XSHG,NBRD,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,2004-07-06,100.0,Utilities,公用事业,Normal,Active,宁波热电,CS
600983.XSHG,HEP,MainBoard,0000-00-00,XSHG,C38,电气机械和器材制造业,2004-07-27,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,惠而浦,CS
600984.XSHG,JSJX,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2004-07-07,100.0,Industrials,工业,Normal,Active,建设机械,CS
600985.XSHG,LMKH,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,2004-04-28,100.0,Materials,原材料,Normal,Active,雷鸣科化,CS
600986.XSHG,KDGF,MainBoard,0000-00-00,XSHG,I64,互联网和相关服务,2004-04-26,100.0,InformationTechnology,信息技术,Normal,Active,科达股份,CS
600987.XSHG,HMGF,MainBoard,0000-00-00,XSHG,C17,纺织业,2004-08-09,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,航民股份,CS
600988.XSHG,CFHJ,MainBoard,0000-00-00,XSHG,B09,有色金属矿采选业,2004-04-14,100.0,Materials,原材料,Normal,Active,赤峰黄金,CS
600990.XSHG,SCDZ,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,2004-05-10,100.0,Industrials,工业,Normal,Active,四创电子,CS
600992.XSHG,GSGF,MainBoard,0000-00-00,XSHG,C33,金属制品业,2004-05-14,100.0,Materials,原材料,Normal,Active,贵绳股份,CS
600993.XSHG,MYL,MainBoard,0000-00-00,XSHG,F51,批发业,2004-05-17,100.0,HealthCare,医疗保健,Normal,Active,马应龙,CS
600995.XSHG,WSDL,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,2004-06-15,100.0,Utilities,公用事业,Normal,Active,文山电力,CS
